dienststelle,code,ort,lage,richtung,genauigkeit,lat,lon,gefunden_als,osm_link,osm_methode,osm_lat,osm_lon,abstand_osm_m,abstand_strasse_m,stadtteil_laut_ort,stadtteil_des_punkts,pruefen,osm_link_abgleich,manuell
S-02,0826,Porz,"Urbacher Weg, Laterne 25-19",in Fahrtrichtung Steinstraße,strasse,50.892445,7.05311,"Urbacher Weg, Porz, 51149 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.892445&mlon=7.053110#map=18/50.892445/7.053110,osm_strasse (±390 m),50.893344,7.051016,178,0,Porz,Porz,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.893344&mlon=7.051016#map=18/50.893344/7.051016,
S-02,0832,Nippes,"Neusser Straße, HausNr.413-405",in Fahrtrichtung stadteinwärts,hausnummer,50.971032,6.95164,"Neusser Straße 413, Nippes, 50733 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.971032&mlon=6.951640#map=18/50.971032/6.951640,osm_hausnummer 413–405,50.970843,6.951763,23,20,Nippes,Nippes,,https://www.openstreetmap.org/?mlat=50.970843&mlon=6.951763#map=18/50.970843/6.951763,
S-02,0833,Nippes,"Neusser Straße, HausNr.412-420",in Fahrtrichtung stadtauswärts,hausnummer,50.971019,6.952218,"Neusser Straße 412, Nippes, 50733 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.971019&mlon=6.952218#map=18/50.971019/6.952218,osm_hausnummer 412–420,50.971216,6.952221,22,19,Nippes,Nippes,,https://www.openstreetmap.org/?mlat=50.971216&mlon=6.952221#map=18/50.971216/6.952221,
S-02,0850,Merheim,"Broichstraße, Laterne 51-49",in Fahrtrichtung Olpener Straße,strasse,50.947691,7.057406,"Broichstraße, Merheim, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.947691&mlon=7.057406#map=18/50.947691/7.057406,osm_strasse (±500 m),50.948196,7.05642,89,0,Merheim,Merheim,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.948196&mlon=7.056420#map=18/50.948196/7.056420,
S-02,0851,Merheim,"Broichstraße, Laterne 49-53",in Fahrtrichtung Ostmerheimer Str.,strasse,50.947691,7.057406,"Broichstraße, Merheim, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.947691&mlon=7.057406#map=18/50.947691/7.057406,osm_strasse (±500 m),50.948196,7.05642,89,0,Merheim,Merheim,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.948196&mlon=7.056420#map=18/50.948196/7.056420,
S-02,0852,Riehl,"Riehler Straße, Laterne 59-43",in Fahrtrichtung stadteinwärts,strasse,50.960022,6.977442,"Riehler Straße, 50735 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.960022&mlon=6.977442#map=18/50.960022/6.977442,osm_strasse (±640 m),50.959472,6.976707,80,0,Riehl,Riehl,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.959472&mlon=6.976707#map=18/50.959472/6.976707,
S-02,0860,Sülz,"Sülzgürtel, Laterne 29-19",in Fahrtrichtung Luxemburger Straße,strasse,50.912779,6.923147,"Sülzgürtel, 50937 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.912779&mlon=6.923147#map=18/50.912779/6.923147,osm_strasse (±580 m),50.915714,6.919007,437,1,Sülz,Sülz,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.915714&mlon=6.919007#map=18/50.915714/6.919007,
S-02,0863,Lindenthal,"Weyertal, Laterne Nr. 44-28",in Fahrtrichtung Kerpener Straße,strasse,50.926825,6.925128,"Weyertal, Lindenthal, 50931 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.926825&mlon=6.925128#map=18/50.926825/6.925128,osm_strasse (±480 m),50.926467,6.925346,43,0,Lindenthal,Lindenthal,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.926467&mlon=6.925346#map=18/50.926467/6.925346,
S-02,0899,Neustadt/Nord,"Riehler Straße, Haus Nr. 6-14",in Fahrtr. Reichensperger Platz,hausnummer,50.951584,6.96038,"Riehler Straße 6, 50668 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.951584&mlon=6.960380#map=18/50.951584/6.960380,osm_hausnummer 6–14,50.952013,6.960964,63,21,Neustadt/Nord,Neustadt/Nord,,https://www.openstreetmap.org/?mlat=50.952013&mlon=6.960964#map=18/50.952013/6.960964,
S-02,0933,Höhenhaus,Im Weidenbruch 113-107,in Fahrtrichtung Jungbornweg,strasse,50.982816,7.038339,"Im Weidenbruch, Höhenhaus, 51061 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.982816&mlon=7.038339#map=18/50.982816/7.038339,osm_strasse (±730 m),50.981115,7.032333,462,0,Höhenhaus,Höhenhaus,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.981115&mlon=7.032333#map=18/50.981115/7.032333,
S-02,0940,Brück,Olpener Straße 839-831,in Fahrtrichtung stadteinwärts,hausnummer,50.945441,7.077955,"Olpener Straße 839, Brück, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.945441&mlon=7.077955#map=18/50.945441/7.077955,osm_hausnummer 839–831,50.945392,7.077706,18,14,Brück,Brück,,https://www.openstreetmap.org/?mlat=50.945392&mlon=7.077706#map=18/50.945392/7.077706,
S-02,0941,Brück,"Olpener Straße, Haus Nr. 946",in Fahrtrichtung stadtauswärts,hausnummer,50.945685,7.080004,"Olpener Straße 946, Brück, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.945685&mlon=7.080004#map=18/50.945685/7.080004,osm_hausnummer 946,50.945663,7.079906,7,14,Brück,Brück,,https://www.openstreetmap.org/?mlat=50.945663&mlon=7.079906#map=18/50.945663/7.079906,
S-02,0947,Dellbrück,Strundener Straße 41-29,in Fahrtrichtung Gemarkenstraße,hausnummer,50.972315,7.080156,"Strundener Straße 41, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.972315&mlon=7.080156#map=18/50.972315/7.080156,osm_hausnummer 41–29,50.972347,7.079679,34,17,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.972347&mlon=7.079679#map=18/50.972347/7.079679,
S-02,0952,Dellbrück,Bensberger Marktweg 350-370,in Fahrtrichtung Refrath,hausnummer,50.965237,7.092578,"Bensberger Marktweg 350, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.965237&mlon=7.092578#map=18/50.965237/7.092578,osm_hausnummer 350–370,50.965226,7.093405,58,55,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.965226&mlon=7.093405#map=18/50.965226/7.093405,
S-02,0953,Dellbrück,Penningsfelder Weg 45-33,in FR. Bensberger Marktweg,hausnummer,50.966774,7.092927,"Penningsfelder Weg 45, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.966774&mlon=7.092927#map=18/50.966774/7.092927,osm_hausnummer 45–33,50.966378,7.092865,44,16,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.966378&mlon=7.092865#map=18/50.966378/7.092865,
S-02,0954,Dellbrück,Penningsfelder Weg 35-49,in Fahrtrichtung Gierather Straße,hausnummer,50.96617,7.09284,"Penningsfelder Weg 35, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.966170&mlon=7.092840#map=18/50.966170/7.092840,osm_hausnummer 35–49,50.966605,7.092916,49,14,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.966605&mlon=7.092916#map=18/50.966605/7.092916,
S-02,0957,Lind,"Nibelungenstraße, Laterne 25",in Fahrtrichtugn Frankfurter Straße,stadtteil,50.84899,7.102453,"Lind, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.848990&mlon=7.102453#map=18/50.848990/7.102453,osm_strasse (±560 m),50.852793,7.101722,426,374,Lind,Lind,genauigkeit=stadtteil; 374 m neben der Straße,https://www.openstreetmap.org/?mlat=50.852793&mlon=7.101722#map=18/50.852793/7.101722,"50.852793,7.101722 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±560 m)"
S-02,0958,Lind,"Nibelungenstraße, Laterne 25",in Fahrtrichtung Linder Mauspfad,stadtteil,50.84899,7.102453,"Lind, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.848990&mlon=7.102453#map=18/50.848990/7.102453,osm_strasse (±560 m),50.852793,7.101722,426,374,Lind,Lind,genauigkeit=stadtteil; 374 m neben der Straße,https://www.openstreetmap.org/?mlat=50.852793&mlon=7.101722#map=18/50.852793/7.101722,"50.852793,7.101722 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±560 m)"
S-02,0962,Bickendorf,"Sandweg, Haus Nr. 148-146",in Fahrtrichtung Segmüllerstraße,hausnummer,50.967723,6.896556,"Sandweg 148, Bickendorf, 50827 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.967723&mlon=6.896556#map=18/50.967723/6.896556,osm_hausnummer 148–146,50.967649,6.896641,10,18,Bickendorf,Bickendorf,,https://www.openstreetmap.org/?mlat=50.967649&mlon=6.896641#map=18/50.967649/6.896641,
S-02,0964,Bickendorf,"Sandweg, Haus Nr. 124-130",in Fahrtrichtung Mühlenweg,hausnummer,50.966953,6.897485,"Sandweg 124, Bickendorf, 50827 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.966953&mlon=6.897485#map=18/50.966953/6.897485,osm_hausnummer 124–130,50.96702,6.897353,12,16,Bickendorf,Bickendorf,,https://www.openstreetmap.org/?mlat=50.967020&mlon=6.897353#map=18/50.967020/6.897353,
S-02,0978,Neustadt/Süd,Volksgartenstraße 42-66,in Fahrtrichtung Eifelplatz,hausnummer,50.921806,6.950073,"Volksgartenstraße 42, 50677 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.921806&mlon=6.950073#map=18/50.921806/6.950073,osm_hausnummer 42–66,50.922723,6.947767,191,23,Neustadt/Süd,Neustadt/Süd,191 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.922723&mlon=6.947767#map=18/50.922723/6.947767,"50.922723,6.947767 · OSM-Abgleich: Geocoder-Punkt 191 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 42–66"
S-02,0979,Neustadt/Süd,"Volksgartenstraße, Haus 64-42",in Fahrtrichtung Vorgebirgstraße,hausnummer,50.923605,6.945806,"Volksgartenstraße 64, 50677 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.923605&mlon=6.945806#map=18/50.923605/6.945806,osm_hausnummer 64–42,50.922704,6.947938,180,21,Neustadt/Süd,Neustadt/Süd,180 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.922704&mlon=6.947938#map=18/50.922704/6.947938,"50.922704,6.947938 · OSM-Abgleich: Geocoder-Punkt 180 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 64–42"
S-02,0999,Humboldt-Gremberg,"Am Grauen Stein, ggüb Haus 8-6",in Fahrtrichtung Gremberger Straße,stadtteil,50.930641,6.996476,"Wochenmarkt Humboldt-Gremberg, Odenwaldstraße, 51105 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.930641&mlon=6.996476#map=18/50.930641/6.996476,osm_hausnummer 8–6,50.928813,6.994559,244,161,Humboldt/Gremberg,Humboldt/Gremberg,genauigkeit=stadtteil; 244 m von OSM-Hausnummer; 161 m neben der Straße,https://www.openstreetmap.org/?mlat=50.928813&mlon=6.994559#map=18/50.928813/6.994559,"50.928813,6.994559 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 8–6"
S-02,1000,Humboldt-Gremberg,"Am Grauen Stein, Haus Nr. 8-12",in Fahrtrichtung Poll,stadtteil,50.930641,6.996476,"Wochenmarkt Humboldt-Gremberg, Odenwaldstraße, 51105 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.930641&mlon=6.996476#map=18/50.930641/6.996476,osm_hausnummer 8–12,50.928584,6.994302,275,161,Humboldt/Gremberg,Humboldt/Gremberg,genauigkeit=stadtteil; 275 m von OSM-Hausnummer; 161 m neben der Straße,https://www.openstreetmap.org/?mlat=50.928584&mlon=6.994302#map=18/50.928584/6.994302,"50.928584,6.994302 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 8–12"
S-02,1042,Höhenberg,Germaniastraße 116-98,in Fahrtrichtung Vingst,hausnummer,50.945975,7.018196,"Germaniastraße 116, Höhenberg, 51103 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.945975&mlon=7.018196#map=18/50.945975/7.018196,osm_hausnummer 116–98,50.945631,7.018278,39,15,Höhenberg,Höhenberg,,https://www.openstreetmap.org/?mlat=50.945631&mlon=7.018278#map=18/50.945631/7.018278,
S-02,1052,Poll,Poller Kirchweg 70-74,in Fahrtrichtung Müllergasse,hausnummer,50.918451,6.983785,"Poller Kirchweg 70-72, 51105 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.918451&mlon=6.983785#map=18/50.918451/6.983785,osm_hausnummer 70–74,50.918334,6.983866,14,17,Poll,Poll,,https://www.openstreetmap.org/?mlat=50.918334&mlon=6.983866#map=18/50.918334/6.983866,
S-02,1064,Neuehrenfeld,Nußbaumerstraße 252-262,in Fahrtrichtung Iltisstraße,hausnummer,50.957966,6.922328,"Nußbaumerstraße 252, Neuehrenfeld, 50825 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.957966&mlon=6.922328#map=18/50.957966/6.922328,osm_hausnummer 252–262,50.958053,6.921419,64,14,Neuehrenfeld,Neuehrenfeld,,https://www.openstreetmap.org/?mlat=50.958053&mlon=6.921419#map=18/50.958053/6.921419,
S-02,1065,Neuehrenfeld,Nußbaumerstraße 61-45,in Fahrtrichtung Ehrenfeldgürtel,hausnummer,50.958029,6.919474,"Nußbaumerstraße 61, Neuehrenfeld, 50825 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.958029&mlon=6.919474#map=18/50.958029/6.919474,osm_hausnummer 61–45,50.957847,6.921212,124,14,Neuehrenfeld,Neuehrenfeld,,https://www.openstreetmap.org/?mlat=50.957847&mlon=6.921212#map=18/50.957847/6.921212,
S-02,1072,Meschenich,"Zaunhofstraße, Haus Nr. 36-12",in Fahrtrichtung Brühler Landstraße,hausnummer,50.86082,6.933144,"Zaunhofstraße 36, Meschenich, 50997 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.860820&mlon=6.933144#map=18/50.860820/6.933144,osm_hausnummer 36–12,50.860945,6.931658,105,20,Meschenich,Meschenich,,https://www.openstreetmap.org/?mlat=50.860945&mlon=6.931658#map=18/50.860945/6.931658,
S-02,1073,Meschenich,"Zaunhofstraße, Haus Nr. 14-36",in Fahrtrichtung Immendorf,hausnummer,50.861079,6.930458,"Zaunhofstraße 14, Meschenich, 50997 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.861079&mlon=6.930458#map=18/50.861079/6.930458,osm_hausnummer 14–36,50.860947,6.931802,95,16,Meschenich,Meschenich,,https://www.openstreetmap.org/?mlat=50.860947&mlon=6.931802#map=18/50.860947/6.931802,
S-02,1095,Dellbrück,"Ber.Gl.Str.1135-1129,1187-1149",in Fahrtrichtung stadteinwärts,hausnummer,50.981969,7.08136,"Bergisch Gladbacher Straße 1135, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.981969&mlon=7.081360#map=18/50.981969/7.081360,osm_hausnummer 1135–1129,50.981941,7.081095,19,20,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.981941&mlon=7.081095#map=18/50.981941/7.081095,
S-02,1097,Neustadt/Süd,Sachsenring  Haus Nr. 79-73,in Fahrtrichtung Ulrepforte,hausnummer,50.925053,6.948645,"Sachsenring 79, 50677 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.925053&mlon=6.948645#map=18/50.925053/6.948645,osm_hausnummer 79–73,50.924794,6.949383,59,28,Neustadt/Süd,Neustadt/Süd,,https://www.openstreetmap.org/?mlat=50.924794&mlon=6.949383#map=18/50.924794/6.949383,
S-02,1108,Rath/Heumar,Lützerathstraße 44a-134,in Fahrtrichtung Rather Mauspfad,hausnummer,50.925242,7.080201,"Lützerathstraße 44a, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.925242&mlon=7.080201#map=18/50.925242/7.080201,osm_hausnummer 44a–134,50.925588,7.083169,212,18,Rath/Heumar,Rath/Heumar,212 m von OSM-Hausnummer,https://www.openstreetmap.org/?mlat=50.925588&mlon=7.083169#map=18/50.925588/7.083169,"50.925588,7.083169 · OSM-Abgleich: Geocoder-Punkt 212 m von der OSM-Adresse entfernt; ersetzt durch OSM-Adresse Nr. 44a–134"
S-02,1110,Rath/Heumar,Lützerathstraße 115-109,in Fahrtrichtung Rösrather Straße,hausnummer,50.926182,7.08399,"Lützerathstraße 115, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.926182&mlon=7.083990#map=18/50.926182/7.083990,osm_hausnummer 115–109,50.926183,7.083747,17,17,Rath/Heumar,Rath/Heumar,,https://www.openstreetmap.org/?mlat=50.926183&mlon=7.083747#map=18/50.926183/7.083747,
S-02,1119,Weiden,"Aachener Straße, Haus Nr. 1372",in Fahrtrichtung stadtauswärts,hausnummer,50.938823,6.821272,"Aachener Straße 1372, Weiden, 50859 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.938823&mlon=6.821272#map=18/50.938823/6.821272,osm_hausnummer 1372,50.938831,6.821222,4,25,Weiden,Weiden,,https://www.openstreetmap.org/?mlat=50.938831&mlon=6.821222#map=18/50.938831/6.821222,
S-02,1120,Lövenich,"Brauweiler Straße, Lat.26-20",in Fahrtrichtung stadteinwärts,strasse,50.948612,6.82502,"Brauweilerstraße, Lövenich, 50859 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.948612&mlon=6.825020#map=18/50.948612/6.825020,osm_strasse (±1000 m),50.947782,6.82735,188,0,Lövenich,Lövenich,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.947782&mlon=6.827350#map=18/50.947782/6.827350,
S-02,1121,Lövenich,"Brauweiler Straße, Lat.22-28",in Fahrtrichtung stadtauswärts,strasse,50.948612,6.82502,"Brauweilerstraße, Lövenich, 50859 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.948612&mlon=6.825020#map=18/50.948612/6.825020,osm_strasse (±1000 m),50.947782,6.82735,188,0,Lövenich,Lövenich,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.947782&mlon=6.827350#map=18/50.947782/6.827350,
S-02,1126,Worringen,St.-Tönnis-Straße 179-135,in Fahrtrichtung Neusser Landstraße,hausnummer,51.05748,6.857064,"St.-Tönnis-Straße 179, Worringen, 50769 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.057480&mlon=6.857064#map=18/51.057480/6.857064,osm_hausnummer 179–135,51.058409,6.858337,137,14,Worringen,Worringen,,https://www.openstreetmap.org/?mlat=51.058409&mlon=6.858337#map=18/51.058409/6.858337,
S-02,1127,Worringen,St.-Tönnis-Straße 135-181,in Fahrtrichtung Roggendorf,hausnummer,51.05935,6.859604,"St.-Tönnis-Straße 135, Worringen, 50769 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.059350&mlon=6.859604#map=18/51.059350/6.859604,osm_hausnummer 135–181,51.058372,6.858284,143,10,Worringen,Worringen,,https://www.openstreetmap.org/?mlat=51.058372&mlon=6.858284#map=18/51.058372/6.858284,
S-02,1132,Lindweiler,"Unnauer Weg, Haus Nr. 56-20",in Fahrtrichtung Soldiner Straße,hausnummer,51.004979,6.891397,"Unnauer Weg 56, Lindweiler, 50767 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.004979&mlon=6.891397#map=18/51.004979/6.891397,osm_hausnummer 56–20,51.005612,6.890735,84,20,Lindweiler,Lindweiler,,https://www.openstreetmap.org/?mlat=51.005612&mlon=6.890735#map=18/51.005612/6.890735,
S-02,1133,Lindweiler,"Unnauer Weg, Haus Nr. 20-56",in Fahrtrichtung Pescher Weg,hausnummer,51.006245,6.89006,"Unnauer Weg 20, Lindweiler, 50767 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.006245&mlon=6.890060#map=18/51.006245/6.890060,osm_hausnummer 20–56,51.005612,6.890735,85,25,Lindweiler,Lindweiler,,https://www.openstreetmap.org/?mlat=51.005612&mlon=6.890735#map=18/51.005612/6.890735,
S-02,1134,Höhenberg,"Höhenberger Ring, Friedhof",in Fahrtrichtung stadteinwärts,strasse,50.946905,7.027755,"Höhenberger Ring, 51103 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.946905&mlon=7.027755#map=18/50.946905/7.027755,osm_strasse (±720 m),50.944049,7.028012,318,0,Höhenberg,Höhenberg,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.944049&mlon=7.028012#map=18/50.944049/7.028012,
S-02,1135,Höhenberg,"Höhenberger Ring, Friedhof",in Fahrtrichtung stadtauswärts,strasse,50.946905,7.027755,"Höhenberger Ring, 51103 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.946905&mlon=7.027755#map=18/50.946905/7.027755,osm_strasse (±720 m),50.944049,7.028012,318,0,Höhenberg,Höhenberg,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.944049&mlon=7.028012#map=18/50.944049/7.028012,
S-02,1141,Weiden,"Goethestraße, Haus Nr. 42-46",in Fahrtrichtung Aachener Straße,hausnummer,50.940039,6.833402,"Goethestraße 42, Weiden, 50858 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.940039&mlon=6.833402#map=18/50.940039/6.833402,osm_hausnummer 42–46,50.939935,6.833369,12,18,Weiden,Weiden,,https://www.openstreetmap.org/?mlat=50.939935&mlon=6.833369#map=18/50.939935/6.833369,
S-02,1142,Weiden,"Goethestraße, Haus Nr. 48-40",in Fahrtrichtung Lövenich,hausnummer,50.939741,6.833315,"Goethestraße 48, Weiden, 50858 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.939741&mlon=6.833315#map=18/50.939741/6.833315,osm_hausnummer 48–40,50.93998,6.833349,27,17,Weiden,Weiden,,https://www.openstreetmap.org/?mlat=50.939980&mlon=6.833349#map=18/50.939980/6.833349,
S-02,1151,Westhoven,"Berliner Straße, Haus Nr.27-33",in Fahrtrichtung Oberstraße,stadtteil,50.898321,7.022011,"Westhoven, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.898321&mlon=7.022011#map=18/50.898321/7.022011,osm_hausnummer 27–33,50.899534,7.023162,157,72,Westhoven,Westhoven,genauigkeit=stadtteil; 157 m von OSM-Hausnummer; 72 m neben der Straße,https://www.openstreetmap.org/?mlat=50.899534&mlon=7.023162#map=18/50.899534/7.023162,"50.899534,7.023162 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 27–33"
S-02,1152,Westhoven,"Berliner Straße, Haus Nr.33-21",in Fahrtrichtung Kölner Straße,stadtteil,50.898321,7.022011,"Westhoven, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.898321&mlon=7.022011#map=18/50.898321/7.022011,osm_hausnummer 33–21,50.89969,7.023363,179,72,Westhoven,Westhoven,genauigkeit=stadtteil; 179 m von OSM-Hausnummer; 72 m neben der Straße,https://www.openstreetmap.org/?mlat=50.899690&mlon=7.023363#map=18/50.899690/7.023363,"50.899690,7.023363 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 33–21"
